years,component,docs_url,data_url
2001-2002,Examination,https://wwwn.cdc.gov/Nchs/Nhanes/2001-2002/AUXAR_B.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2001-2002/AUXAR_B.XPT
2003-2004,Examination,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/AUXAR_C.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/AUXAR_C.XPT
2011-2012,Examination,https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/AUXAR_G.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/AUXAR_G.XPT
2015-2016,Examination,https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/AUXAR_I.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/AUXAR_I.XPT
2017-2018,Examination,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/AUXAR_J.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/AUXAR_J.XPT
2017-2020,Examination,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/P_AUXAR.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/P_AUXAR.XPT
1999-2000,Examination,https://wwwn.cdc.gov/Nchs/Nhanes/1999-2000/AUXTYM.htm,https://wwwn.cdc.gov/Nchs/Nhanes/1999-2000/AUXTYM.XPT
2007-2008,Examination,https://wwwn.cdc.gov/Nchs/Nhanes/2007-2008/AUXTYM_E.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2007-2008/AUXTYM_E.XPT
2005-2006,Examination,https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/AUXTYM_D.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/AUXTYM_D.XPT
2003-2004,Examination,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/AUXTYM_C.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/AUXTYM_C.XPT
2001-2002,Examination,https://wwwn.cdc.gov/Nchs/Nhanes/2001-2002/AUXTYM_B.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2001-2002/AUXTYM_B.XPT
2009-2010,Examination,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/AUXTYM_F.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/AUXTYM_F.XPT
2011-2012,Examination,https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/AUXTYM_G.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/AUXTYM_G.XPT
2015-2016,Examination,https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/AUXTYM_I.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/AUXTYM_I.XPT
2017-2018,Examination,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/AUXTYM_J.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/AUXTYM_J.XPT
2017-2020,Examination,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/P_AUXTYM.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/P_AUXTYM.XPT
2017-2018,Examination,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/AUXWBR_J.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/AUXWBR_J.XPT
2017-2020,Examination,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/P_AUXWBR.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/P_AUXWBR.XPT
2015-2016,Examination,https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/AUXWBR_I.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/AUXWBR_I.XPT
1999-2000,Examination,https://wwwn.cdc.gov/Nchs/Nhanes/1999-2000/BAX.htm,https://wwwn.cdc.gov/Nchs/Nhanes/1999-2000/BAX.XPT
2003-2004,Examination,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/BAX_C.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/BAX_C.XPT
2001-2002,Examination,https://wwwn.cdc.gov/Nchs/Nhanes/2001-2002/BAX_B.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2001-2002/BAX_B.XPT
1999-2000,Examination,https://wwwn.cdc.gov/Nchs/Nhanes/1999-2000/BIX.htm,https://wwwn.cdc.gov/Nchs/Nhanes/1999-2000/BIX.XPT
2003-2004,Examination,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/BIX_C.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/BIX_C.XPT
2001-2002,Examination,https://wwwn.cdc.gov/Nchs/Nhanes/2001-2002/BIX_B.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2001-2002/BIX_B.XPT
2005-2006,Examination,https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/BPX_D.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/BPX_D.XPT
2007-2008,Examination,https://wwwn.cdc.gov/Nchs/Nhanes/2007-2008/BPX_E.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2007-2008/BPX_E.XPT
1999-2000,Examination,https://wwwn.cdc.gov/Nchs/Nhanes/1999-2000/BPX.htm,https://wwwn.cdc.gov/Nchs/Nhanes/1999-2000/BPX.XPT
2003-2004,Examination,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/BPX_C.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/BPX_C.XPT
2001-2002,Examination,https://wwwn.cdc.gov/Nchs/Nhanes/2001-2002/BPX_B.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2001-2002/BPX_B.XPT
2009-2010,Examination,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/BPX_F.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/BPX_F.XPT
2011-2012,Examination,https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/BPX_G.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/BPX_G.XPT
2013-2014,Examination,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/BPX_H.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/BPX_H.XPT
2015-2016,Examination,https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/BPX_I.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/BPX_I.XPT
2017-2018,Examination,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/BPX_J.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/BPX_J.XPT
2017-2020,Examination,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/P_BPXO.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/P_BPXO.XPT
2017-2018,Examination,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/BPXO_J.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/BPXO_J.XPT
2005-2006,Examination,https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/BMX_D.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/BMX_D.XPT
1999-2000,Examination,https://wwwn.cdc.gov/Nchs/Nhanes/1999-2000/BMX.htm,https://wwwn.cdc.gov/Nchs/Nhanes/1999-2000/BMX.XPT
2007-2008,Examination,https://wwwn.cdc.gov/Nchs/Nhanes/2007-2008/BMX_E.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2007-2008/BMX_E.XPT
2003-2004,Examination,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/BMX_C.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/BMX_C.XPT
2001-2002,Examination,https://wwwn.cdc.gov/Nchs/Nhanes/2001-2002/BMX_B.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2001-2002/BMX_B.XPT
2009-2010,Examination,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/BMX_F.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/BMX_F.XPT
2013-2014,Examination,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/BMX_H.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/BMX_H.XPT
2011-2012,Examination,https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/BMX_G.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/BMX_G.XPT
2015-2016,Examination,https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/BMX_I.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/BMX_I.XPT
2017-2018,Examination,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/BMX_J.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/BMX_J.XPT
2017-2020,Examination,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/P_BMX.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/P_BMX.XPT
1999-2000,Examination,https://wwwn.cdc.gov/Nchs/Nhanes/1999-2000/CVX.htm,https://wwwn.cdc.gov/Nchs/Nhanes/1999-2000/CVX.XPT
2003-2004,Examination,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/CVX_C.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/CVX_C.XPT
2001-2002,Examination,https://wwwn.cdc.gov/Nchs/Nhanes/2001-2002/CVX_B.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2001-2002/CVX_B.XPT
2003-2004,Examination,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/DEX_C.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/DEX_C.XPT
2003-2004,Examination,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/DXXAG_C.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/DXXAG_C.XPT
2005-2006,Examination,https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/DXXAG_D.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/DXXAG_D.XPT
2007-2008,Examination,https://wwwn.cdc.gov/Nchs/Nhanes/2007-2008/DXXFEM_E.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2007-2008/DXXFEM_E.XPT
2005-2006,Examination,https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/DXXFEM_D.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/DXXFEM_D.XPT
2009-2010,Examination,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/DXXFEM_F.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/DXXFEM_F.XPT
2009-2010,Examination,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/DXXSPN_F.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/DXXSPN_F.XPT
2005-2006,Examination,https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/DXXSPN_D.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/DXXSPN_D.XPT
2007-2008,Examination,https://wwwn.cdc.gov/Nchs/Nhanes/2007-2008/DXXSPN_E.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2007-2008/DXXSPN_E.XPT
2013-2014,Examination,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/DXXAAC_H.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/DXXAAC_H.XPT
2011-2012,Examination,https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/DXXAG_G.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/DXXAG_G.XPT
2013-2014,Examination,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/DXXAG_H.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/DXXAG_H.XPT
2015-2016,Examination,https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/DXXAG_I.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/DXXAG_I.XPT
2017-2018,Examination,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/DXXAG_J.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/DXXAG_J.XPT
2013-2014,Examination,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/DXXFEM_H.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/DXXFEM_H.XPT
2017-2018,Examination,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/DXXFEM_J.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/DXXFEM_J.XPT
2017-2020,Examination,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/P_DXXFEM.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/P_DXXFEM.XPT
2013-2014,Examination,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/DXXFRX_H.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/DXXFRX_H.XPT
2013-2014,Examination,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/DXXL1_H.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/DXXL1_H.XPT
2013-2014,Examination,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/DXXL2_H.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/DXXL2_H.XPT
2013-2014,Examination,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/DXXL3_H.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/DXXL3_H.XPT
2013-2014,Examination,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/DXXL4_H.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/DXXL4_H.XPT
2013-2014,Examination,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/DXXSPN_H.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/DXXSPN_H.XPT
2017-2018,Examination,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/DXXSPN_J.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/DXXSPN_J.XPT
2017-2020,Examination,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/P_DXXSPN.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/P_DXXSPN.XPT
2013-2014,Examination,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/DXXT10_H.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/DXXT10_H.XPT
2013-2014,Examination,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/DXXT11_H.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/DXXT11_H.XPT
2013-2014,Examination,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/DXXT12_H.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/DXXT12_H.XPT
2013-2014,Examination,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/DXXT4_H.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/DXXT4_H.XPT
2013-2014,Examination,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/DXXT5_H.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/DXXT5_H.XPT
2013-2014,Examination,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/DXXT6_H.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/DXXT6_H.XPT
2013-2014,Examination,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/DXXT7_H.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/DXXT7_H.XPT
2013-2014,Examination,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/DXXT8_H.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/DXXT8_H.XPT
2013-2014,Examination,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/DXXT9_H.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/DXXT9_H.XPT
2013-2014,Examination,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/DXXVFA_H.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/DXXVFA_H.XPT
2011-2012,Examination,https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/DXX_G.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/DXX_G.XPT
2015-2016,Examination,https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/DXX_I.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/DXX_I.XPT
2013-2014,Examination,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/DXX_H.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/DXX_H.XPT
2017-2018,Examination,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/DXX_J.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/DXX_J.XPT
2001-2002,Examination,https://wwwn.cdc.gov/Nchs/Nhanes/2001-2002/DXX_2_B.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2001-2002/DXX_2_B.XPT
2007-2008,Examination,https://wwwn.cdc.gov/Nchs/Nhanes/2007-2008/ENX_E.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2007-2008/ENX_E.XPT
2009-2010,Examination,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/ENX_F.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/ENX_F.XPT
2011-2012,Examination,https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/ENX_G.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/ENX_G.XPT
2011-2012,Examination,https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/FLXCLN_G.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/FLXCLN_G.XPT
2013-2014,Examination,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/FLXCLN_H.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/FLXCLN_H.XPT
2015-2016,Examination,https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/FLXCLN_I.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/FLXCLN_I.XPT
2009-2010,Examination,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/FLXCLN_F.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/FLXCLN_F.XPT
2017-2018,Examination,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/LUX_J.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/LUX_J.XPT
2017-2020,Examination,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/P_LUX.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/P_LUX.XPT
1999-2000,Examination,https://wwwn.cdc.gov/Nchs/Nhanes/1999-2000/LEXABPI.htm,https://wwwn.cdc.gov/Nchs/Nhanes/1999-2000/LEXABPI.XPT
2003-2004,Examination,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/LEXAB_C.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/LEXAB_C.XPT
2001-2002,Examination,https://wwwn.cdc.gov/Nchs/Nhanes/2001-2002/LEXAB_B.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2001-2002/LEXAB_B.XPT
1999-2000,Examination,https://wwwn.cdc.gov/Nchs/Nhanes/1999-2000/LEXPN.htm,https://wwwn.cdc.gov/Nchs/Nhanes/1999-2000/LEXPN.XPT
2003-2004,Examination,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/LEXPN_C.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/LEXPN_C.XPT
2001-2002,Examination,https://wwwn.cdc.gov/Nchs/Nhanes/2001-2002/LEXPN_B.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2001-2002/LEXPN_B.XPT
1999-2000,Examination,https://wwwn.cdc.gov/Nchs/Nhanes/1999-2000/MSX.htm,https://wwwn.cdc.gov/Nchs/Nhanes/1999-2000/MSX.XPT
2001-2002,Examination,https://wwwn.cdc.gov/Nchs/Nhanes/2001-2002/MSX_B.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2001-2002/MSX_B.XPT
2011-2012,Examination,https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/MGX_G.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/MGX_G.XPT
2013-2014,Examination,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/MGX_H.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/MGX_H.XPT
2007-2008,Examination,https://wwwn.cdc.gov/Nchs/Nhanes/2007-2008/OPXFDT_E.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2007-2008/OPXFDT_E.XPT
2005-2006,Examination,https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/OPXFDT_D.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/OPXFDT_D.XPT
2005-2006,Examination,https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/OPXRET_D.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/OPXRET_D.XPT
2007-2008,Examination,https://wwwn.cdc.gov/Nchs/Nhanes/2007-2008/OPXRET_E.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2007-2008/OPXRET_E.XPT
2007-2008,Examination,https://wwwn.cdc.gov/Nchs/Nhanes/2007-2008/OHX_E.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2007-2008/OHX_E.XPT
2005-2006,Examination,https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/OHX_D.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2005-2006/OHX_D.XPT
2003-2004,Examination,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/OHXADD_C.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/OHXADD_C.XPT
1999-2000,Examination,https://wwwn.cdc.gov/Nchs/Nhanes/1999-2000/OHXDENT.htm,https://wwwn.cdc.gov/Nchs/Nhanes/1999-2000/OHXDENT.XPT
2003-2004,Examination,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/OHXDEN_C.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/OHXDEN_C.XPT
2001-2002,Examination,https://wwwn.cdc.gov/Nchs/Nhanes/2001-2002/OHXDEN_B.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2001-2002/OHXDEN_B.XPT
2009-2010,Examination,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/OHXDEN_F.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/OHXDEN_F.XPT
2013-2014,Examination,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/OHXDEN_H.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/OHXDEN_H.XPT
2015-2016,Examination,https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/OHXDEN_I.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/OHXDEN_I.XPT
2011-2012,Examination,https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/OHXDEN_G.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/OHXDEN_G.XPT
2017-2018,Examination,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/OHXDEN_J.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/OHXDEN_J.XPT
2017-2020,Examination,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/P_OHXDEN.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/P_OHXDEN.XPT
1999-2000,Examination,https://wwwn.cdc.gov/Nchs/Nhanes/1999-2000/OHXPERIO.htm,https://wwwn.cdc.gov/Nchs/Nhanes/1999-2000/OHXPERIO.XPT
2009-2010,Examination,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/OHXPER_F.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/OHXPER_F.XPT
2011-2012,Examination,https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/OHXPER_G.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/OHXPER_G.XPT
2013-2014,Examination,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/OHXPER_H.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/OHXPER_H.XPT
2003-2004,Examination,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/OHXPRL_C.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/OHXPRL_C.XPT
2001-2002,Examination,https://wwwn.cdc.gov/Nchs/Nhanes/2001-2002/OHXPRL_B.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2001-2002/OHXPRL_B.XPT
2003-2004,Examination,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/OHXPRU_C.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/OHXPRU_C.XPT
2001-2002,Examination,https://wwwn.cdc.gov/Nchs/Nhanes/2001-2002/OHXPRU_B.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2001-2002/OHXPRU_B.XPT
1999-2000,Examination,https://wwwn.cdc.gov/Nchs/Nhanes/1999-2000/OHXREF.htm,https://wwwn.cdc.gov/Nchs/Nhanes/1999-2000/OHXREF.XPT
2003-2004,Examination,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/OHXREF_C.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2003-2004/OHXREF_C.XPT
2001-2002,Examination,https://wwwn.cdc.gov/Nchs/Nhanes/2001-2002/OHXREF_B.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2001-2002/OHXREF_B.XPT
2009-2010,Examination,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/OHXREF_F.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/OHXREF_F.XPT
2011-2012,Examination,https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/OHXREF_G.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/OHXREF_G.XPT
2013-2014,Examination,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/OHXREF_H.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/OHXREF_H.XPT
2015-2016,Examination,https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/OHXREF_I.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2015-2016/OHXREF_I.XPT
2017-2018,Examination,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/OHXREF_J.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/OHXREF_J.XPT
2017-2020,Examination,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/P_OHXREF.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2017-2018/P_OHXREF.XPT
2011-2012,Examination,https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/PAXDAY_G.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/PAXDAY_G.XPT
2013-2014,Examination,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/PAXDAY_H.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/PAXDAY_H.XPT
2011-2012,Examination,https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/PAXHD_G.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/PAXHD_G.XPT
2013-2014,Examination,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/PAXHD_H.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2013-2014/PAXHD_H.XPT
2011-2012,Examination,https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/PAXHR_G.htm,https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/PAXHR_G.XPT
